trial_number,time_elapsed,latitude,longitude,depth
0,0,38.0772144,19.8620142,1734.1886864212352
0,1,38.07822327175943,19.863315081889752,1734.2955943459363
0,2,38.078826974734454,19.864775618623987,1733.4270630937694
0,3,38.07986548520317,19.86597604496292,1733.513553578062
0,4,38.08111504495347,19.867987659854773,1734.4750044192783
0,5,38.08200523922039,19.86918679034345,1735.7623370867109
0,6,38.08369986708131,19.870741924532158,1735.2820444450786
0,7,38.083802962302975,19.871584487671203,1735.2323273580612
0,8,38.08403740194541,19.87266063778893,1735.9348823567493
0,9,38.0850304344412,19.873173864173808,1737.9932374271164
0,10,38.0854672701362,19.873924297062562,1739.1979452140006
0,11,38.08631254467396,19.875108663298374,1741.5172089783862
0,12,38.086444934841985,19.876162553724633,1742.9009012204665
0,13,38.08700856148096,19.877021759199504,1743.1488400478709
0,14,38.08698821704841,19.878099676934355,1742.1821948241447
0,15,38.08750988993606,19.878841697496725,1743.3173872645054
0,16,38.08789218853832,19.87952958707752,1744.3070844459296
0,17,38.08823523339713,19.88040961295719,1746.3792709988688
0,18,38.08848656863367,19.881234030192697,1745.7091955668539
0,19,38.089027347404645,19.88209376628938,1745.9041877984857
0,20,38.089869320087224,19.88300323863594,1745.332629567655
0,21,38.090466896688895,19.884018849933764,1746.213301880522
0,22,38.0915853001831,19.88471892330744,1751.9673593674243
0,23,38.09200729428952,19.885618212708707,1753.0342736396074
0,24,38.092967833621785,19.886887693097126,1750.2498657774315
0,25,38.09352427255711,19.88775324469563,1750.5388630432717
0,26,38.094093082996444,19.888578058382592,1750.7740602152912
0,27,38.094432549122686,19.88920098871378,1750.5172878862104
0,28,38.09496002711814,19.89001795913523,1751.016869150976
0,29,38.09568409714649,19.89069778388616,1750.3973961037211
0,30,38.09673613841787,19.892051325800473,1751.518802575102
0,31,38.09716032325249,19.89289308328263,1751.6274447352275
0,32,38.096994285896585,19.89366101776668,1754.889046395861
0,33,38.0975701934272,19.894462006812805,1755.4488870991127
0,34,38.09815112322406,19.89544479591868,1755.3492062352198
0,35,38.098762777983175,19.896272426564067,1755.2523233907566
0,36,38.09954961849436,19.897593898832756,1753.6984358485204
0,37,38.100133439549296,19.898616919600713,1754.6557582956264
0,38,38.10072782582604,19.89939314878561,1754.498585830955
0,39,38.10142383084339,19.900005407044137,1754.5869800430912
0,40,38.10196983806184,19.900890586593984,1754.8797293614343
0,41,38.10246873997369,19.900899159999856,1752.3842119017195
0,42,38.10271086648638,19.902117605340212,1751.8138045245516
0,43,38.10333670704222,19.903244725579842,1752.2577397294733
0,44,38.103806182898296,19.904217058279542,1752.091401913214
0,45,38.10394153366116,19.90567661205164,1755.772119518069
0,46,38.104051928107054,19.906551108851957,1758.740799664449
0,47,38.10453664870699,19.90734782639243,1759.25777132346
0,48,38.10500930591716,19.9082864514004,1758.9777954764509
0,49,38.10555154631319,19.909193161452443,1759.1704624320155
0,50,38.1055669902385,19.909145583397,1757.5090291773354
0,51,38.10646761227093,19.91010830665006,1755.8141556448088
0,52,38.1067671311948,19.910961417008075,1756.0328875285234
0,53,38.10706041119206,19.911883394390777,1754.948272279608
0,54,38.107644574788964,19.91274565443504,1755.4582080535513
0,55,38.10817134553035,19.913673013266305,1755.5816183380791
0,56,38.10893032608428,19.914930527983447,1756.809750839933
0,57,38.10949078191452,19.915792016476665,1757.0851674800797
0,58,38.11057047923731,19.916996951786754,1762.6644211355397
0,59,38.11109818038398,19.917853386924428,1762.7500830577112
0,60,38.111607225892136,19.918738640379203,1763.3020679200172
0,61,38.11222480348825,19.91958689446087,1763.8622202282802
0,62,38.11270431102542,19.92021006781664,1766.537290491572
0,63,38.113045832432086,19.921364802464904,1765.08803466582
0,64,38.11345268970137,19.922245018533506,1764.4799728140042
0,65,38.114014697374856,19.92312417201804,1764.74834656578
0,66,38.114555701246026,19.923987600876437,1764.8844667933304
0,67,38.11550207193565,19.924439844585855,1764.3409527644144
0,68,38.11621823482859,19.924459813547447,1760.6728254847044
0,69,38.11658994422907,19.925200051398217,1760.203092407475
0,70,38.11729727949282,19.925908097809447,1761.67715149586
0,71,38.11764631357809,19.92668308800699,1762.0382277865542
0,72,38.11801585200041,19.92798412119775,1763.8990243023861
0,73,38.11848603869188,19.928704654954753,1763.3563219290436
0,74,38.11924358637624,19.929688484153132,1760.5910773532403
0,75,38.11977473428779,19.93049831540211,1760.945396178022
0,76,38.12024554389541,19.93180798644833,1761.788812976995
0,77,38.12083417807305,19.932442034335903,1761.5278928776102
0,78,38.12170191456648,19.933670906075488,1769.6916517378136
0,79,38.12234966794132,19.934222130493044,1772.7032912611298
0,80,38.12308932690412,19.934830114194316,1778.50634378651
0,81,38.12437932172682,19.93465991659497,1777.299355971432
0,82,38.125092544351766,19.93453338799722,1778.0347592789924
0,83,38.12559052264871,19.934742838884226,1780.6045605896995
0,84,38.127034091881555,19.93441211502869,1781.7966119383348
0,85,38.12779874209212,19.934418318888955,1782.7435819615512
0,86,38.128676974145314,19.934448047451028,1782.2300547178293
0,87,38.130046628176295,19.934589700361784,1784.5002779950994
0,88,38.130988585335466,19.934764707403282,1784.5022570208398
0,89,38.13195789887853,19.934964071891066,1784.5429877577365
0,90,38.13268943728521,19.93549689072172,1783.5932858434555
0,91,38.133608142089855,19.935748457929243,1783.5122078490367
0,92,38.13461930960098,19.935497822589394,1782.867692104825
0,93,38.1356025723362,19.93587920635601,1782.5267437634297
0,94,38.13667252232542,19.935859129741633,1783.8284255104031
0,95,38.13800548622989,19.93624912295275,1784.7464279989679
0,96,38.13916815716361,19.936529488867844,1784.2798190151677
0,97,38.14056561548967,19.936670204714684,1786.2939727695257
0,98,38.14155689944229,19.93681467910126,1786.3482313876843
0,99,38.14313475842878,19.937501389243334,1785.1557167860233
0,100,38.14413954934323,19.938075632467438,1784.7759419553395
0,101,38.145160659963615,19.938245709556362,1784.769417186753
0,102,38.14652918651681,19.93867825326035,1785.483219449106
0,103,38.14765088813822,19.938669278224637,1785.8310878359118
0,104,38.14876895580111,19.93899083232727,1786.5657334378275
0,105,38.14981441375249,19.939143644270914,1787.119693337395
0,106,38.15090934326566,19.939005888237453,1786.040275694777
0,107,38.151822658173046,19.93917705974831,1785.500226252082
0,108,38.15272280464448,19.939199916258733,1785.1543475268163
0,109,38.15389828601089,19.93886182089944,1773.8058312336268
0,110,38.155020981369915,19.93917282614406,1774.8594228596507
0,111,38.15608203826319,19.939193446769366,1774.8054558625397
0,112,38.15699718544243,19.939316679974308,1774.632961520159
0,113,38.157768632815014,19.939775925878077,1774.2654141743055
0,114,38.15838748596684,19.939531212867887,1776.1729002588552
0,115,38.15955612960069,19.939947628036304,1775.2125812116965
0,116,38.16055315243264,19.940472698144028,1782.1526780857057
0,117,38.16165117256784,19.94030020458319,1784.0573445874088
0,118,38.162646147987154,19.940138136705272,1762.3101559781405
0,119,38.163490075837224,19.939678247002146,1759.633902941547
1,0,38.0772144,19.8620142,1731.079217829973
1,1,38.078198177889824,19.863080092003393,1730.6441963342
1,2,38.07882512355154,19.86438921925891,1731.6007813977506
1,3,38.07995793740873,19.865776190304114,1731.8227807853405
1,4,38.08124754288717,19.866773655569087,1734.908956479431
1,5,38.08311898670416,19.868897555577266,1752.3056918633363
1,6,38.08414712315502,19.869567458333794,1754.3647746023285
1,7,38.08524170365874,19.871616240996115,1750.114482087976
1,8,38.08609798089352,19.873646432981623,1754.2595656845701
1,9,38.08698677946951,19.875396349430925,1753.8213005716216
1,10,38.088208743125875,19.876712115001904,1754.0471839088818
1,11,38.08931385276497,19.877986367541034,1753.7881789056237
1,12,38.090438777866865,19.879654666524875,1752.9737762699529
1,13,38.09154018682489,19.880400769456518,1755.133408295262
1,14,38.091894446202524,19.882300844746883,1753.2784679962256
1,15,38.093455657738545,19.883469719063438,1750.9663528418057
1,16,38.09439269214853,19.88495812620235,1751.5284231797764
1,17,38.095221883234316,19.886297326573672,1750.7669417088696
1,18,38.09628330881741,19.888336687151718,1749.9580433047677
1,19,38.09745632692232,19.88947475425751,1750.577087921187
1,20,38.09854985502088,19.89133104435356,1748.9092653308721
1,21,38.0995450750797,19.892652727879913,1748.9523625908762
1,22,38.10063033244964,19.893839982551597,1749.6071993635471
1,23,38.101412046344485,19.894890167736843,1747.8474523984448
1,24,38.10227216731454,19.896066979634853,1747.7499096120541
1,25,38.102807544935075,19.898023232843176,1747.131962369394
1,26,38.103784130956875,19.89930059735819,1749.0157375112683
1,27,38.10476987545595,19.90061132857229,1749.0830624755736
1,28,38.10579648307545,19.90204864848686,1749.7763231278022
1,29,38.10676320425606,19.9035224739292,1749.4957960928155
1,30,38.10742255823812,19.904465728911447,1748.668754157299
1,31,38.10852138300995,19.906182485773616,1748.8122151080847
1,32,38.108980069011544,19.90735247798033,1754.2563460435556
1,33,38.10973099565962,19.908498171547784,1755.2187491727088
1,34,38.1102467564015,19.90934195395211,1755.5288877332973
1,35,38.11076606765492,19.910220121902963,1755.7398401181022
1,36,38.111466078732875,19.911193422456993,1756.5679664114691
1,37,38.11200904335867,19.91207489586189,1756.892359300663
1,38,38.11262884879492,19.91306662251378,1757.9459339657276
1,39,38.11310487394284,19.913505935849013,1757.5604935504298
1,40,38.11329850107945,19.914565693294357,1760.2042714045629
1,41,38.11405103625334,19.91556773863684,1762.1855771173355
1,42,38.11472995330641,19.916581538566323,1762.3935407292806
1,43,38.11480971556317,19.917709335399042,1763.3834425445327
1,44,38.11532815200162,19.918649217819308,1763.7992479728293
1,45,38.115950460607415,19.919597016746266,1764.3347075902109
1,46,38.116615081841054,19.920528515580596,1764.8287483173729
1,47,38.11694777820208,19.921290321437336,1766.054812591182
1,48,38.11748766076688,19.92214412020846,1766.551179000768
1,49,38.118043999453846,19.923020911879792,1766.8065488508262
1,50,38.11854729068355,19.92390501356594,1767.051689063538
1,51,38.119025334408754,19.92493361557247,1767.594421950185
1,52,38.11958403970838,19.92588523955515,1768.1375345597576
1,53,38.12012734233139,19.926992490411738,1773.059846812172
1,54,38.12058790222288,19.92778907558116,1773.4001553008618
1,55,38.12115933301214,19.928751058980655,1773.9689815316522
1,56,38.121867483340445,19.92938403029887,1774.6595033338335
1,57,38.12259471797612,19.93101138842903,1771.8637525720953
1,58,38.12312483862693,19.931827141844963,1771.94448338153
1,59,38.12369027671881,19.932700991830004,1772.190849877974
1,60,38.12436133232379,19.93337923267356,1771.1733749375821
1,61,38.12477738880977,19.93395757356847,1771.2886990757513
1,62,38.1253630793213,19.93478298236029,1771.7802599375393
1,63,38.12589587109436,19.935700027768167,1772.607536267422
1,64,38.126236623455185,19.936482356390577,1773.4828260629602
1,65,38.12675636309104,19.93731981340259,1773.7393518621507
1,66,38.12742349889827,19.93849148960007,1775.2042579816211
1,67,38.12774397212918,19.938739600321068,1773.7546937775974
1,68,38.12797914802333,19.939753077737333,1775.3694337429788
1,69,38.1285006974263,19.94073690336381,1773.5728890090998
1,70,38.12901073982306,19.94164584646718,1773.9480874774
1,71,38.12981152483153,19.94222823076572,1772.686324560487
1,72,38.13062972964367,19.94334200020359,1771.824823935737
1,73,38.131388875581855,19.944275602758204,1771.3310467795825
1,74,38.13170416389808,19.9450343775901,1770.312173433033
1,75,38.13212882898159,19.94573007528145,1770.0772255353372
1,76,38.13277438916808,19.946491515676968,1769.9816026531528
1,77,38.13359122682865,19.947726370447572,1769.1157363041943
1,78,38.13435281718591,19.9483114563366,1769.7534526075428
1,79,38.13501703636664,19.94957612231023,1768.0094509288515
1,80,38.135529482328344,19.95052200887871,1768.3189750842412
1,81,38.13607242103839,19.951212306667102,1769.917317743141
1,82,38.136573835536105,19.95188551494064,1770.9260204123461
1,83,38.13715312037054,19.95274843001197,1771.2510794540829
1,84,38.1372134947307,19.953159892175655,1769.2025954477936
1,85,38.13799262261016,19.9544312609521,1767.3190608011755
1,86,38.138116098122836,19.955519542550274,1765.2298051872576
1,87,38.13844119530511,19.95657045864794,1765.7093695088709
1,88,38.13886551757517,19.95685765545669,1754.126356777975
1,89,38.1396595053825,19.957555823511154,1753.5879734618582
1,90,38.14017410864368,19.958403277454607,1754.0798640812297
1,91,38.140383871181896,19.95890405105103,1756.4013620408914
1,92,38.140890427144264,19.959945901021197,1757.41888735069
1,93,38.141417053131974,19.96034670726689,1757.1081378297392
1,94,38.14163972694149,19.960940617867703,1757.9966548296102
1,95,38.142323218513454,19.961617539171307,1758.231247713199
1,96,38.14297433098624,19.962262888687953,1757.5807022171632
1,97,38.14349132132865,19.963082417959733,1757.7793464378744
1,98,38.1439520209517,19.963608669553043,1759.1972324334201
1,99,38.14429720198373,19.964647575504983,1761.0290512454287
1,100,38.14453129265699,19.965038169343515,1765.3504233246085
1,101,38.144952965951326,19.965965188800613,1765.034936432564
1,102,38.14559037942933,19.966783265456325,1765.3339083892458
1,103,38.14617542631455,19.967726955244565,1765.2519804181268
1,104,38.14671971871195,19.968791984565154,1762.874775470768
1,105,38.14746222919794,19.96976359054998,1762.3664116584616
1,106,38.14785812841941,19.97071203926074,1762.9536968404889
1,107,38.14839661632179,19.971667901012857,1764.4661046769706
1,108,38.14874977689176,19.972481823479537,1765.1926748509368
1,109,38.14959345812004,19.973017353329997,1763.4196654271022
1,110,38.150035663942234,19.974421316475464,1761.1352491626271
1,111,38.15018393616459,19.97499037423572,1763.7872158431294
1,112,38.150727782961326,19.9759371593391,1763.8447219867871
1,113,38.15156709146677,19.976514893697086,1761.2922813777257
1,114,38.15208473142917,19.97719704128668,1760.2258933494163
1,115,38.15298427324126,19.978219260555107,1759.6455223480818
1,116,38.15352098013296,19.97952190451872,1755.664059233542
1,117,38.154086458397295,19.980282160178675,1756.3452976165324
1,118,38.1546390648387,19.98122499135744,1756.3052024318288
1,119,38.15521473634749,19.98174958584409,1755.5966702996268
2,0,38.0772144,19.8620142,1715.6464613324715
2,1,38.07908803485663,19.861584104881075,1716.6619421876353
2,2,38.08058327746001,19.861567180753948,1716.243260254217
2,3,38.082117785082744,19.861493489985243,1716.084649854379
2,4,38.08393369078794,19.86165906407552,1714.5373708871625
2,5,38.08505784681859,19.861241063037923,1715.6201739601706
2,6,38.086589558346745,19.861203160401928,1714.955028017972
2,7,38.08791076571777,19.86122143474211,1713.6499747410612
2,8,38.08947040735373,19.861198530097575,1713.6424774733996
2,9,38.0907772527338,19.86099110617724,1715.0089824139432
2,10,38.092243863921574,19.860302528583045,1717.1011145035172
2,11,38.093905790612716,19.85993586342379,1716.1325333038503
2,12,38.09535332604087,19.859714288942282,1714.8597872187374
2,13,38.09730853819373,19.85998843058978,1712.2118551223912
2,14,38.09862794354656,19.859660552101595,1711.4115699389006
2,15,38.10046886691928,19.859258907701722,1712.3927549606028
2,16,38.102095580490314,19.858852829410097,1710.847019373551
2,17,38.10303403735093,19.85971399630441,1709.6843984083885
2,18,38.1043974565856,19.859827806656195,1709.0298084915146
2,19,38.10583319327343,19.859819023531347,1708.6064079748471
2,20,38.10692872613932,19.860449940279768,1706.5800044243106
2,21,38.10844536859082,19.860831593913055,1706.7124879108198
2,22,38.11010286324395,19.861420348447552,1706.7705106175408
2,23,38.11116140591339,19.86213033054762,1705.782102646595
2,24,38.112349177808,19.86230909811794,1706.7245922048137
2,25,38.1137841021839,19.86220853535315,1706.1125020751065
2,26,38.11546423432988,19.862186946229293,1706.6953766773984
2,27,38.117318124794814,19.86202925804279,1707.6217880277693
2,28,38.11915272367423,19.862071718730224,1706.1026805689476
2,29,38.12051602086686,19.861169416123627,1703.0140105452592
2,30,38.12200413467755,19.861136879655593,1702.5585365654533
