trial_number,time_elapsed,latitude,longitude,depth
0,0,37.7715605,19.2873207,1492.0466885765566
0,1,37.774072176363305,19.29293931143996,1493.226874782312
0,2,37.77595462850302,19.299594065120147,1490.0589248579581
0,3,37.77790471754227,19.30587934511806,1491.4868660470734
0,4,37.781649590953165,19.309076248540034,1496.0185534863238
0,5,37.78576382038494,19.310215572698134,1497.424152051468
0,6,37.79099073254283,19.312586910060542,1485.359440641854
0,7,37.79404555725236,19.315401399394272,1484.7222979877945
0,8,37.797581211676196,19.319746514162553,1481.3340588595024
0,9,37.802478457855344,19.322071201459334,1475.9409445370854
0,10,37.805712508201076,19.323827735613776,1478.8279086156663
0,11,37.809016007581256,19.32652936209141,1481.2902049099137
0,12,37.8115265683687,19.329985780208286,1480.6455589784455
0,13,37.81450756957856,19.332933723098705,1480.7887020592232
0,14,37.81726321705293,19.337990247870774,1461.9102061648675
0,15,37.82018566006871,19.34196970925359,1458.4368549437938
0,16,37.821304497623196,19.345046659136557,1457.7398983988558
0,17,37.824057331422026,19.348468438746036,1458.6279904006424
0,18,37.82787322005121,19.35153436561943,1455.6510941731049
0,19,37.830557098224354,19.354237127869613,1461.4165811059083
0,20,37.833241275450604,19.357960477015133,1461.033939419386
0,21,37.83583694401878,19.360321047296864,1463.6509927830562
0,22,37.838647057116994,19.363423932646043,1455.799551332314
0,23,37.84141184698214,19.366644332728082,1458.3372975711275
0,24,37.84410701077142,19.369365585582244,1458.592691843273
0,25,37.84674904810356,19.37215784996496,1458.0973587679784
0,26,37.84966102096572,19.374548997159863,1457.4156268577249
0,27,37.85203675076259,19.37663491490812,1457.950646250021
0,28,37.85435414654989,19.37665805941501,1446.7236966216367
0,29,37.855899496604195,19.378709722304816,1454.3708942084108
0,30,37.85887240043702,19.38045878641722,1459.6805226378326
0,31,37.8624474856248,19.383075155508056,1465.309862516516
0,32,37.86579637194357,19.382356645352303,1465.0709473441984
0,33,37.86834916317417,19.382071095762026,1460.9855361715602
