trial_number,time_elapsed,latitude,longitude,depth
0,0,38.5176242,20.1793842,1898.6767898939652
0,1,38.51736396123555,20.17930885541304,1898.9642392023586
0,2,38.51698639192554,20.179041499427484,1899.3309998652717
0,3,38.516335620019305,20.178572503616135,1899.0995955868564
0,4,38.515967164163655,20.17821614407552,1899.01148085373
0,5,38.515617478022314,20.177917442396428,1899.173091391798
0,6,38.51538005206318,20.177523755510148,1899.1449133729736
0,7,38.514767348696836,20.17712283058012,1901.206683067035
0,8,38.51431165585179,20.176479408828776,1901.9427534174902
0,9,38.51511503819978,20.176435643085522,1902.4584749269072
0,10,38.515968535025564,20.175965694786168,1903.8536636654194
0,11,38.516833704846704,20.175464109797122,1905.1492595391776
0,12,38.517699251914046,20.175508996144707,1904.7666069243182
0,13,38.518531737174136,20.175070480586182,1906.3294518371786
0,14,38.519391458384746,20.174728280475545,1907.292434895603
0,15,38.5201589521236,20.174120089820676,1908.3648469732454
0,16,38.521082301664954,20.173581668853878,1909.1425669466482
0,17,38.5220672273932,20.173153108294258,1909.1061423378535
0,18,38.52303545559863,20.173283283883165,1905.4445125130678
0,19,38.52440431994116,20.172715093066547,1907.0050923070694
0,20,38.525627353989684,20.17214787596449,1908.07692941123
0,21,38.52638844206055,20.171934496353646,1908.6599615609425
0,22,38.52766469379088,20.171314222328338,1907.209684883387
0,23,38.52833970544178,20.170805020058094,1908.4235368561526
0,24,38.52918693650267,20.170339577504546,1909.8298936380165
0,25,38.52991434906035,20.170105620404907,1911.2024616683627
0,26,38.53074373353629,20.16958008630732,1912.4474799119034
0,27,38.53171267171637,20.169145022799583,1914.0371517286071
0,28,38.53253819028402,20.168639603781603,1915.2332355487847
0,29,38.53315944811733,20.167837920872692,1917.7342065514194
0,30,38.534012670578385,20.16730392525148,1922.5114725386325
0,31,38.53469380422642,20.167002538631078,1923.6337324627698
0,32,38.53553769584294,20.16678588424881,1924.241997447531
0,33,38.53631705028987,20.166094850453824,1925.9884048411725
0,34,38.53692064482066,20.16606810550001,1926.719150310387
0,35,38.537630748530496,20.165755945295786,1928.7920852937157
0,36,38.53872562471349,20.16499591467836,1927.2416948477864
